Date/Time,Year,Month,Day,Time,Data Quality,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx Flag,Wind Chill Flag,Weather
2017-07-01 16:00,2017,7,1,16:00,‡,20.9,,12.5,,58.0,,16.0,,12.0,,48.3,,101.65,,,,Mainly Clear
2017-07-01 19:00,2017,7,1,19:00,‡,19.8,,12.9,,64.0,,14.0,,12.0,,48.3,,101.6,,,,Clear
2017-07-01 22:00,2017,7,1,22:00,‡,16.2,,11.2,,72.0,,13.0,,12.0,,48.3,,101.64,,,,Clear
2017-07-02 01:00,2017,7,2,01:00,‡,14.3,,10.7,,79.0,,10.0,,12.0,,32.2,,101.66,,,,Clear
2017-07-02 04:00,2017,7,2,04:00,‡,13.0,,10.4,,84.0,,10.0,,14.0,,32.2,,101.7,,,,Clear
2017-07-02 07:00,2017,7,2,07:00,‡,16.1,,12.0,,77.0,,10.0,,19.0,,48.3,,101.73,,,,Mainly Clear
2017-07-02 10:00,2017,7,2,10:00,‡,19.2,,13.2,,68.0,,14.0,,19.0,,48.3,,101.76,,,,Mainly Clear
2017-07-02 13:00,2017,7,2,13:00,‡,22.2,,13.3,,57.0,,16.0,,20.0,,48.3,,101.7,,,,Mainly Clear
2017-07-02 16:00,2017,7,2,16:00,‡,23.6,,12.5,,49.0,,12.0,,13.0,,48.3,,101.62,,,,Mainly Clear
2017-07-02 19:00,2017,7,2,19:00,‡,21.1,,13.1,,59.0,,14.0,,15.0,,32.2,,101.53,,,,Mainly Clear
2017-07-02 22:00,2017,7,2,22:00,‡,17.4,,12.5,,73.0,,11.0,,15.0,,32.2,,101.61,,,,Mostly Cloudy
2017-07-03 01:00,2017,7,3,01:00,‡,14.6,,12.2,,86.0,,10.0,,16.0,,32.2,,101.75,,,,Mostly Cloudy
2017-07-03 04:00,2017,7,3,04:00,‡,15.2,,11.7,,79.0,,27.0,,26.0,,32.2,,101.87,,,,Mainly Clear
2017-07-03 07:00,2017,7,3,07:00,‡,17.1,,10.6,,65.0,,26.0,,20.0,,48.3,,102.04,,,,Mainly Clear
2017-07-03 10:00,2017,7,3,10:00,‡,18.7,,11.4,,62.0,,27.0,,17.0,,48.3,,102.18,,,,Mainly Clear
2017-07-03 13:00,2017,7,3,13:00,‡,19.2,,9.1,,51.0,,24.0,,13.0,,48.3,,102.16,,,,Clear
2017-07-03 16:00,2017,7,3,16:00,‡,19.4,,10.6,,56.0,,22.0,,11.0,,48.3,,102.08,,,,Clear
2017-07-03 19:00,2017,7,3,19:00,‡,18.4,,10.1,,58.0,,20.0,,8.0,,48.3,,101.96,,,,Mainly Clear
2017-07-03 22:00,2017,7,3,22:00,‡,15.4,,11.1,,75.0,,17.0,,4.0,,48.3,,101.91,,,,Mainly Clear
2017-07-04 01:00,2017,7,4,01:00,‡,13.3,,9.7,,79.0,,13.0,,7.0,,32.2,,101.85,,,,Mainly Clear
2017-07-04 04:00,2017,7,4,04:00,‡,12.8,,11.1,,89.0,,9.0,,14.0,,48.3,,101.81,,,,Mainly Clear
2017-07-04 07:00,2017,7,4,07:00,‡,15.9,,11.1,,73.0,,36.0,,2.0,,48.3,,101.85,,,,Mainly Clear
2017-07-04 10:00,2017,7,4,10:00,‡,19.3,,13.0,,66.0,,29.0,,14.0,,48.3,,101.78,,,,Mainly Clear
2017-07-04 13:00,2017,7,4,13:00,‡,19.8,,12.5,,63.0,,24.0,,12.0,,48.3,,101.7,,,,Mainly Clear
2017-07-04 16:00,2017,7,4,16:00,‡,19.6,,13.7,,68.0,,23.0,,14.0,,48.3,,101.55,,,,Mainly Clear
2017-07-04 19:00,2017,7,4,19:00,‡,20.4,,13.5,,64.0,,36.0,,2.0,,48.3,,101.44,,,,Mainly Clear
2017-07-04 22:00,2017,7,4,22:00,‡,18.4,,11.3,,63.0,,36.0,,2.0,,48.3,,101.47,,,,Mainly Clear
2017-07-05 01:00,2017,7,5,01:00,‡,16.9,,12.6,,75.0,,9.0,,6.0,,32.2,,101.49,,,,Clear
2017-07-05 04:00,2017,7,5,04:00,‡,13.1,,10.4,,84.0,,0.0,,1.0,,32.2,,101.54,,,,Mainly Clear
2017-07-05 07:00,2017,7,5,07:00,‡,17.5,,13.8,,79.0,,20.0,,7.0,,48.3,,101.6,,,,Mainly Clear
2017-07-05 10:00,2017,7,5,10:00,‡,20.4,,13.7,,65.0,,26.0,,11.0,,48.3,,101.61,,,,Clear
2017-07-05 13:00,2017,7,5,13:00,‡,22.1,,13.2,,57.0,,24.0,,13.0,,48.3,,101.56,,,,Clear
2017-07-05 16:00,2017,7,5,16:00,‡,23.1,,12.9,,52.0,,24.0,,10.0,,48.3,,101.47,,,,Clear
2017-07-05 19:00,2017,7,5,19:00,‡,21.5,,15.0,,66.0,,25.0,,3.0,,48.3,,101.47,,,,Clear
2017-07-05 22:00,2017,7,5,22:00,‡,19.6,,14.0,,70.0,,9.0,,5.0,,48.3,,101.61,,,,Clear
2017-07-06 01:00,2017,7,6,01:00,‡,16.5,,13.3,,82.0,,14.0,,9.0,,48.3,,101.76,,,,Clear
2017-07-06 04:00,2017,7,6,04:00,‡,14.3,,11.8,,84.0,,10.0,,13.0,,48.3,,101.89,,,,Clear
2017-07-06 07:00,2017,7,6,07:00,‡,17.6,,10.8,,64.0,,9.0,,13.0,,48.3,,102.03,,,,Clear
2017-07-06 10:00,2017,7,6,10:00,‡,20.9,,13.3,,61.0,,26.0,,16.0,,48.3,,102.01,,,,Clear
2017-07-06 13:00,2017,7,6,13:00,‡,21.7,,14.2,,62.0,,25.0,,12.0,,48.3,,101.92,,,,Clear
2017-07-06 16:00,2017,7,6,16:00,‡,23.5,,13.2,,52.0,,23.0,,9.0,,48.3,,101.77,,,,Clear
2017-07-06 19:00,2017,7,6,19:00,‡,21.3,,13.3,,60.0,,23.0,,5.0,,48.3,,101.62,,,,Clear
2017-07-06 22:00,2017,7,6,22:00,‡,18.4,,12.9,,70.0,,9.0,,11.0,,48.3,,101.65,,,,Clear
2017-07-07 01:00,2017,7,7,01:00,‡,16.8,,12.7,,77.0,,10.0,,16.0,,48.3,,101.62,,,,Clear
2017-07-07 04:00,2017,7,7,04:00,‡,14.3,,11.3,,82.0,,14.0,,8.0,,48.3,,101.7,,,,Clear
2017-07-07 07:00,2017,7,7,07:00,‡,16.9,,11.7,,71.0,,13.0,,26.0,,48.3,,101.91,,,,Mainly Clear
2017-07-07 10:00,2017,7,7,10:00,‡,20.1,,11.4,,57.0,,12.0,,32.0,,48.3,,102.08,,,,Mostly Cloudy
2017-07-07 13:00,2017,7,7,13:00,‡,21.7,,11.1,,50.0,,11.0,,31.0,,48.3,,102.23,,,,Clear
2017-07-07 16:00,2017,7,7,16:00,‡,22.2,,10.8,,48.0,,11.0,,23.0,,48.3,,102.2,,,,Mainly Clear
2017-07-07 19:00,2017,7,7,19:00,‡,19.7,,9.3,,50.0,,14.0,,17.0,,48.3,,102.12,,,,Mainly Clear
2017-07-07 22:00,2017,7,7,22:00,‡,15.9,,10.7,,71.0,,9.0,,8.0,,48.3,,102.1,,,,Mainly Clear
2017-07-08 01:00,2017,7,8,01:00,‡,14.2,,10.7,,79.0,,11.0,,10.0,,48.3,,102.12,,,,Cloudy
2017-07-08 04:00,2017,7,8,04:00,‡,13.3,,10.5,,83.0,,14.0,,9.0,,48.3,,102.1,,,,Mainly Clear
2017-07-08 07:00,2017,7,8,07:00,‡,16.4,,12.1,,75.0,,10.0,,6.0,,48.3,,102.1,,,,Mainly Clear
2017-07-08 10:00,2017,7,8,10:00,‡,19.0,,13.1,,68.0,,25.0,,14.0,,48.3,,101.99,,,,Mainly Clear
2017-07-08 13:00,2017,7,8,13:00,‡,20.7,,14.6,,68.0,,23.0,,13.0,,48.3,,101.86,,,,Mostly Cloudy
2017-07-08 16:00,2017,7,8,16:00,‡,20.8,,13.5,,63.0,,24.0,,7.0,,48.3,,101.69,,,,Mostly Cloudy
2017-07-08 19:00,2017,7,8,19:00,‡,20.8,,13.3,,62.0,,26.0,,3.0,,48.3,,101.57,,,,Mostly Cloudy
2017-07-08 22:00,2017,7,8,22:00,‡,19.0,,13.6,,70.0,,10.0,,16.0,,32.2,,101.6,,,,Mostly Cloudy
2017-07-09 01:00,2017,7,9,01:00,‡,16.1,,12.3,,78.0,,10.0,,15.0,,32.2,,101.65,,,,Mostly Cloudy
2017-07-09 04:00,2017,7,9,04:00,‡,15.1,,10.6,,74.0,,9.0,,16.0,,32.2,,101.72,,,,Mostly Cloudy
2017-07-09 07:00,2017,7,9,07:00,‡,16.4,,11.7,,73.0,,10.0,,20.0,,48.3,,101.83,,,,Mostly Cloudy
2017-07-09 10:00,2017,7,9,10:00,‡,20.4,,12.4,,59.0,,13.0,,15.0,,32.2,,101.86,,,,Mostly Cloudy
2017-07-09 13:00,2017,7,9,13:00,‡,21.6,,14.8,,65.0,,25.0,,16.0,,48.3,,101.85,,,,Mostly Cloudy
2017-07-09 16:00,2017,7,9,16:00,‡,20.6,,14.3,,66.0,,24.0,,11.0,,48.3,,101.73,,,,Mainly Clear
2017-07-09 19:00,2017,7,9,19:00,‡,20.3,,15.5,,73.0,,27.0,,17.0,,48.3,,101.6,,,,Mainly Clear
2017-07-09 22:00,2017,7,9,22:00,‡,19.1,,14.5,,74.0,,28.0,,31.0,,48.3,,101.56,,,,Mainly Clear
2017-07-10 01:00,2017,7,10,01:00,‡,17.3,,13.1,,76.0,,29.0,,30.0,,48.3,,101.49,,,,Clear
2017-07-10 04:00,2017,7,10,04:00,‡,16.0,,12.4,,79.0,,29.0,,26.0,,48.3,,101.49,,,,Clear
2017-07-10 07:00,2017,7,10,07:00,‡,17.1,,13.0,,77.0,,29.0,,24.0,,48.3,,101.57,,,,Mostly Cloudy
2017-07-10 10:00,2017,7,10,10:00,‡,18.4,,12.9,,70.0,,29.0,,22.0,,48.3,,101.64,,,,Mostly Cloudy
2017-07-10 13:00,2017,7,10,13:00,‡,19.3,,12.6,,65.0,,27.0,,10.0,,48.3,,101.63,,,,Cloudy
2017-07-10 16:00,2017,7,10,16:00,‡,18.7,,12.4,,66.0,,27.0,,8.0,,48.3,,101.63,,,,Cloudy
2017-07-10 19:00,2017,7,10,19:00,‡,18.5,,13.2,,71.0,,28.0,,12.0,,48.3,,101.63,,,,Mostly Cloudy
2017-07-10 22:00,2017,7,10,22:00,‡,17.0,,12.1,,73.0,,36.0,,3.0,,32.2,,101.69,,,,Mostly Cloudy
2017-07-11 01:00,2017,7,11,01:00,‡,13.6,,11.1,,84.0,,11.0,,14.0,,32.2,,101.75,,,,Mainly Clear
2017-07-11 04:00,2017,7,11,04:00,‡,12.8,,10.9,,88.0,,10.0,,14.0,,32.2,,101.82,,,,Mostly Cloudy
2017-07-11 07:00,2017,7,11,07:00,‡,15.5,,11.5,,77.0,,11.0,,14.0,,32.2,,101.92,,,,Mostly Cloudy
2017-07-11 10:00,2017,7,11,10:00,‡,18.7,,11.1,,61.0,,12.0,,7.0,,48.3,,101.92,,,,Mainly Clear
2017-07-11 13:00,2017,7,11,13:00,‡,21.1,,13.7,,62.0,,21.0,,16.0,,48.3,,101.83,,,,Mainly Clear
2017-07-11 16:00,2017,7,11,16:00,‡,21.1,,12.9,,59.0,,22.0,,17.0,,48.3,,101.66,,,,Mainly Clear
2017-07-11 19:00,2017,7,11,19:00,‡,19.5,,12.5,,63.0,,18.0,,13.0,,48.3,,101.56,,,,Mostly Cloudy
2017-07-11 22:00,2017,7,11,22:00,‡,16.4,,12.1,,75.0,,9.0,,17.0,,32.2,,101.54,,,,Mostly Cloudy
2017-07-12 01:00,2017,7,12,01:00,‡,15.0,,10.5,,74.0,,10.0,,15.0,,32.2,,101.54,,,,Mainly Clear
2017-07-12 04:00,2017,7,12,04:00,‡,13.5,,9.4,,76.0,,11.0,,22.0,,32.2,,101.58,,,,Mainly Clear
2017-07-12 07:00,2017,7,12,07:00,‡,15.8,,10.6,,71.0,,10.0,,23.0,,48.3,,101.68,,,,Mainly Clear
2017-07-12 10:00,2017,7,12,10:00,‡,19.5,,10.6,,56.0,,14.0,,19.0,,48.3,,101.71,,,,Mostly Cloudy
2017-07-12 13:00,2017,7,12,13:00,‡,20.7,,12.2,,58.0,,18.0,,12.0,,48.3,,101.67,,,,Mostly Cloudy
2017-07-12 16:00,2017,7,12,16:00,‡,22.4,,11.6,,50.0,,9.0,,12.0,,48.3,,101.52,,,,Mostly Cloudy
2017-07-12 19:00,2017,7,12,19:00,‡,20.3,,13.3,,64.0,,20.0,,9.0,,48.3,,101.39,,,,Mainly Clear
2017-07-12 22:00,2017,7,12,22:00,‡,17.6,,12.1,,70.0,,9.0,,12.0,,32.2,,101.42,,,,Mostly Cloudy
2017-07-13 01:00,2017,7,13,01:00,‡,16.9,,12.3,,74.0,,10.0,,14.0,,32.2,,101.42,,,,Mostly Cloudy
2017-07-13 04:00,2017,7,13,04:00,‡,15.4,,12.4,,82.0,,9.0,,13.0,,32.2,,101.57,,,,Mostly Cloudy
2017-07-13 07:00,2017,7,13,07:00,‡,16.0,,12.8,,81.0,,9.0,,19.0,,48.3,,101.71,,,,Cloudy
2017-07-13 10:00,2017,7,13,10:00,‡,21.5,,12.5,,56.0,,36.0,,1.0,,32.2,,101.93,,,,Cloudy
2017-07-13 13:00,2017,7,13,13:00,‡,20.7,,11.4,,55.0,,18.0,,13.0,,48.3,,102.02,,,,Mostly Cloudy
2017-07-13 16:00,2017,7,13,16:00,‡,22.2,,10.5,,47.0,,16.0,,18.0,,48.3,,101.98,,,,Mainly Clear
2017-07-13 19:00,2017,7,13,19:00,‡,19.9,,10.5,,54.0,,14.0,,13.0,,48.3,,101.92,,,,Clear
2017-07-13 22:00,2017,7,13,22:00,‡,16.1,,11.1,,72.0,,8.0,,12.0,,48.3,,101.98,,,,Clear
2017-07-14 01:00,2017,7,14,01:00,‡,14.1,,10.2,,77.0,,9.0,,8.0,,48.3,,102.02,,,,Clear
2017-07-14 04:00,2017,7,14,04:00,‡,12.8,,9.7,,82.0,,10.0,,12.0,,48.3,,102.06,,,,Mainly Clear
2017-07-14 07:00,2017,7,14,07:00,‡,15.6,,10.8,,73.0,,11.0,,11.0,,48.3,,102.13,,,,Mainly Clear
2017-07-14 10:00,2017,7,14,10:00,‡,18.1,,13.4,,74.0,,22.0,,19.0,,48.3,,102.09,,,,Mainly Clear
2017-07-14 13:00,2017,7,14,13:00,‡,19.4,,11.8,,61.0,,26.0,,13.0,,48.3,,101.99,,,,Mainly Clear
2017-07-14 16:00,2017,7,14,16:00,‡,21.8,,12.8,,56.0,,23.0,,12.0,,48.3,,101.84,,,,Clear
2017-07-14 19:00,2017,7,14,19:00,‡,21.1,,12.8,,59.0,,19.0,,12.0,,48.3,,101.71,,,,Clear
2017-07-14 22:00,2017,7,14,22:00,‡,18.3,,11.5,,64.0,,13.0,,12.0,,48.3,,101.8,,,,Mostly Cloudy
2017-07-15 01:00,2017,7,15,01:00,‡,16.6,,12.6,,77.0,,12.0,,15.0,,32.2,,101.85,,,,Mostly Cloudy
2017-07-15 04:00,2017,7,15,04:00,‡,13.9,,11.2,,84.0,,10.0,,20.0,,32.2,,101.95,,,,Mainly Clear
2017-07-15 07:00,2017,7,15,07:00,‡,16.3,,11.0,,70.0,,11.0,,22.0,,48.3,,102.09,,,,Mainly Clear
2017-07-15 10:00,2017,7,15,10:00,‡,19.6,,9.6,,52.0,,13.0,,15.0,,48.3,,102.14,,,,Mainly Clear
2017-07-15 13:00,2017,7,15,13:00,‡,22.9,,9.8,,43.0,,17.0,,10.0,,48.3,,102.1,,,,Mainly Clear
2017-07-15 16:00,2017,7,15,16:00,‡,23.4,,11.6,,47.0,,20.0,,14.0,,48.3,,102.02,,,,Mainly Clear
2017-07-15 19:00,2017,7,15,19:00,‡,19.0,,13.6,,70.0,,27.0,,24.0,,48.3,,101.96,,,,Mainly Clear
2017-07-15 22:00,2017,7,15,22:00,‡,17.5,,8.9,,56.0,,25.0,,26.0,,48.3,,101.99,,,,Mostly Cloudy
2017-07-16 01:00,2017,7,16,01:00,‡,15.6,,9.6,,67.0,,24.0,,17.0,,48.3,,102.06,,,,Mainly Clear
2017-07-16 04:00,2017,7,16,04:00,‡,15.7,,9.2,,65.0,,23.0,,19.0,,48.3,,102.19,,,,Mostly Cloudy
2017-07-16 07:00,2017,7,16,07:00,‡,17.1,,8.9,,58.0,,23.0,,11.0,,48.3,,102.33,,,,Mostly Cloudy
2017-07-16 10:00,2017,7,16,10:00,‡,19.3,,11.8,,61.0,,29.0,,12.0,,48.3,,102.39,,,,Mainly Clear
2017-07-16 13:00,2017,7,16,13:00,‡,19.6,,11.9,,61.0,,24.0,,11.0,,48.3,,102.39,,,,Mainly Clear
2017-07-16 16:00,2017,7,16,16:00,‡,20.0,,9.2,,49.0,,22.0,,14.0,,48.3,,102.25,,,,Mainly Clear
2017-07-16 19:00,2017,7,16,19:00,‡,18.4,,10.0,,58.0,,29.0,,13.0,,48.3,,102.15,,,,Mostly Cloudy
2017-07-16 22:00,2017,7,16,22:00,‡,16.9,,11.8,,71.0,,22.0,,9.0,,48.3,,102.07,,,,Mainly Clear
2017-07-17 01:00,2017,7,17,01:00,‡,15.6,,9.6,,67.0,,5.0,,11.0,,48.3,,102.01,,,,Clear
2017-07-17 04:00,2017,7,17,04:00,‡,11.5,,8.5,,82.0,,36.0,,2.0,,48.3,,101.99,,,,Clear
2017-07-17 07:00,2017,7,17,07:00,‡,17.4,,11.3,,67.0,,16.0,,5.0,,48.3,,102.02,,,,Mainly Clear
2017-07-17 10:00,2017,7,17,10:00,‡,19.5,,12.6,,64.0,,29.0,,22.0,,48.3,,101.94,,,,Mostly Cloudy
2017-07-17 13:00,2017,7,17,13:00,‡,20.6,,13.2,,62.0,,28.0,,26.0,,40.2,,101.83,,,,Mostly Cloudy
2017-07-17 16:00,2017,7,17,16:00,‡,21.6,,14.0,,61.0,,30.0,,19.0,,40.2,,101.65,,,,Cloudy
2017-07-17 19:00,2017,7,17,19:00,‡,20.1,,13.2,,64.0,,22.0,,11.0,,32.2,,101.54,,,,Mostly Cloudy
2017-07-17 22:00,2017,7,17,22:00,‡,16.9,,14.3,,84.0,,21.0,,10.0,,32.2,,101.58,,,,Mainly Clear
2017-07-18 01:00,2017,7,18,01:00,‡,16.5,,12.8,,79.0,,7.0,,7.0,,32.2,,101.57,,,,Mainly Clear
2017-07-18 04:00,2017,7,18,04:00,‡,13.7,,11.8,,88.0,,9.0,,8.0,,32.2,,101.61,,,,Mainly Clear
2017-07-18 07:00,2017,7,18,07:00,‡,17.0,,12.5,,75.0,,11.0,,10.0,,24.1,,101.67,,,,Clear
2017-07-18 10:00,2017,7,18,10:00,‡,20.2,,13.2,,64.0,,24.0,,14.0,,48.3,,101.62,,,,Clear
2017-07-18 13:00,2017,7,18,13:00,‡,21.4,,12.9,,58.0,,25.0,,11.0,,48.3,,101.56,,,,Clear
2017-07-18 16:00,2017,7,18,16:00,‡,22.1,,11.9,,52.0,,24.0,,13.0,,48.3,,101.47,,,,Clear
2017-07-18 19:00,2017,7,18,19:00,‡,21.6,,14.3,,63.0,,23.0,,4.0,,32.2,,101.41,,,,Mainly Clear
2017-07-18 22:00,2017,7,18,22:00,‡,18.2,,11.9,,66.0,,10.0,,18.0,,32.2,,101.49,,,,Mainly Clear
2017-07-19 01:00,2017,7,19,01:00,‡,16.3,,10.5,,68.0,,10.0,,18.0,,32.2,,101.57,,,,Mainly Clear
2017-07-19 04:00,2017,7,19,04:00,‡,14.3,,7.0,,61.0,,10.0,,20.0,,48.3,,101.68,,,,Mainly Clear
2017-07-19 07:00,2017,7,19,07:00,‡,16.3,,10.1,,66.0,,10.0,,26.0,,48.3,,101.8,,,,Mainly Clear
2017-07-19 10:00,2017,7,19,10:00,‡,20.5,,8.9,,47.0,,13.0,,25.0,,48.3,,101.8,,,,Mainly Clear
2017-07-19 13:00,2017,7,19,13:00,‡,23.6,,8.4,,37.0,,13.0,,12.0,,48.3,,101.7,,,,Mostly Cloudy
2017-07-19 16:00,2017,7,19,16:00,‡,21.8,,8.9,,43.0,,19.0,,17.0,,48.3,,101.52,,,,Cloudy
2017-07-19 19:00,2017,7,19,19:00,‡,21.6,,11.5,,52.0,,13.0,,9.0,,48.3,,101.42,,,,Mostly Cloudy
2017-07-19 22:00,2017,7,19,22:00,‡,18.9,,13.3,,70.0,,11.0,,19.0,,32.2,,101.44,,,,Cloudy
2017-07-19 23:00,2017,7,19,23:00,‡,16.9,,13.3,,79.0,,11.0,,20.0,,32.2,,101.46,,,,Rain
2017-07-20 01:00,2017,7,20,01:00,‡,16.8,,12.7,,77.0,,10.0,,16.0,,32.2,,101.49,,,,Mostly Cloudy
2017-07-20 03:00,2017,7,20,03:00,‡,16.0,,13.0,,82.0,,9.0,,18.0,,24.1,,101.52,,,,Rain
2017-07-20 04:00,2017,7,20,04:00,‡,16.3,,13.0,,81.0,,8.0,,18.0,,32.2,,101.57,,,,Cloudy
2017-07-20 07:00,2017,7,20,07:00,‡,17.6,,14.6,,82.0,,11.0,,13.0,,24.1,,101.72,,,,Cloudy
2017-07-20 10:00,2017,7,20,10:00,‡,20.6,,12.7,,60.0,,15.0,,18.0,,24.1,,101.8,,,,Mostly Cloudy
2017-07-20 13:00,2017,7,20,13:00,‡,22.9,,12.5,,52.0,,14.0,,22.0,,48.3,,101.9,,,,Mostly Cloudy
2017-07-20 16:00,2017,7,20,16:00,‡,22.7,,11.4,,48.0,,18.0,,16.0,,48.3,,101.87,,,,Mostly Cloudy
2017-07-20 19:00,2017,7,20,19:00,‡,21.4,,10.7,,50.0,,17.0,,14.0,,48.3,,101.86,,,,Mostly Cloudy
2017-07-20 22:00,2017,7,20,22:00,‡,16.7,,12.5,,76.0,,9.0,,17.0,,48.3,,101.9,,,,Mainly Clear
2017-07-21 01:00,2017,7,21,01:00,‡,15.6,,12.5,,82.0,,11.0,,13.0,,48.3,,101.92,,,,Mainly Clear
2017-07-21 04:00,2017,7,21,04:00,‡,14.3,,12.5,,89.0,,10.0,,13.0,,48.3,,101.94,,,,Mostly Cloudy
2017-07-21 07:00,2017,7,21,07:00,‡,16.8,,12.8,,77.0,,11.0,,17.0,,48.3,,102.0,,,,Cloudy
2017-07-21 10:00,2017,7,21,10:00,‡,19.1,,12.0,,63.0,,10.0,,8.0,,48.3,,102.06,,,,Cloudy
2017-07-21 11:00,2017,7,21,11:00,‡,19.3,,11.7,,61.0,,15.0,,7.0,,48.3,,102.08,,,,Rain
2017-07-21 12:00,2017,7,21,12:00,‡,20.3,,11.8,,57.0,,13.0,,9.0,,32.2,,102.08,,,,Rain
2017-07-21 19:00,2017,7,21,19:00,‡,18.3,,12.6,,69.0,,25.0,,6.0,,32.2,,102.01,,,,Cloudy
2017-07-22 04:00,2017,7,22,04:00,‡,15.7,,14.3,,91.0,,5.0,,13.0,,24.1,,102.06,,,,Cloudy
2017-07-22 07:00,2017,7,22,07:00,‡,16.5,,14.7,,89.0,,9.0,,17.0,,24.1,,102.2,,,,Cloudy
2017-07-22 10:00,2017,7,22,10:00,‡,18.1,,14.8,,81.0,,9.0,,18.0,,24.1,,102.22,,,,Cloudy
2017-07-22 16:00,2017,7,22,16:00,‡,21.0,,15.1,,69.0,,4.0,,16.0,,24.1,,102.06,,,,Cloudy
2017-07-22 19:00,2017,7,22,19:00,‡,20.8,,14.7,,68.0,,10.0,,5.0,,32.2,,101.93,,,,Mostly Cloudy
2017-07-22 22:00,2017,7,22,22:00,‡,18.8,,16.7,,88.0,,22.0,,5.0,,32.2,,101.89,,,,Mostly Cloudy
2017-07-23 01:00,2017,7,23,01:00,‡,17.5,,16.0,,91.0,,34.0,,3.0,,32.2,,101.83,,,,Cloudy
2017-07-23 04:00,2017,7,23,04:00,‡,17.6,,16.4,,92.0,,29.0,,16.0,,32.2,,101.78,,,,Mostly Cloudy
2017-07-23 07:00,2017,7,23,07:00,‡,17.5,,15.3,,86.0,,29.0,,37.0,,32.2,,101.79,,,,Cloudy
2017-07-23 10:00,2017,7,23,10:00,‡,18.9,,14.1,,74.0,,29.0,,32.0,,32.2,,101.82,,,,Mostly Cloudy
2017-07-23 13:00,2017,7,23,13:00,‡,21.2,,14.1,,64.0,,28.0,,35.0,,48.3,,101.77,,,,Mainly Clear
2017-07-23 16:00,2017,7,23,16:00,‡,21.5,,13.2,,59.0,,27.0,,29.0,,48.3,,101.66,,,,Clear
2017-07-23 19:00,2017,7,23,19:00,‡,19.2,,13.9,,71.0,,29.0,,22.0,,48.3,,101.6,,,,Clear
2017-07-23 22:00,2017,7,23,22:00,‡,16.7,,14.8,,89.0,,29.0,,17.0,,48.3,,101.61,,,,Clear
2017-07-24 01:00,2017,7,24,01:00,‡,16.5,,13.3,,81.0,,29.0,,28.0,,48.3,,101.69,,,,Clear
2017-07-24 04:00,2017,7,24,04:00,‡,16.0,,13.4,,85.0,,30.0,,26.0,,48.3,,101.67,,,,Clear
2017-07-24 07:00,2017,7,24,07:00,‡,17.2,,13.7,,80.0,,30.0,,28.0,,48.3,,101.73,,,,Mainly Clear
2017-07-24 10:00,2017,7,24,10:00,‡,19.9,,14.2,,69.0,,29.0,,30.0,,48.3,,101.7,,,,Mainly Clear
2017-07-24 13:00,2017,7,24,13:00,‡,20.2,,14.7,,70.0,,29.0,,29.0,,48.3,,101.58,,,,Mostly Cloudy
2017-07-24 16:00,2017,7,24,16:00,‡,20.7,,14.7,,68.0,,30.0,,26.0,,48.3,,101.43,,,,Mainly Clear
2017-07-24 19:00,2017,7,24,19:00,‡,19.1,,15.2,,78.0,,30.0,,22.0,,48.3,,101.33,,,,Clear
2017-07-24 22:00,2017,7,24,22:00,‡,17.4,,14.3,,82.0,,31.0,,14.0,,48.3,,101.38,,,,Clear
2017-07-25 01:00,2017,7,25,01:00,‡,16.3,,14.7,,90.0,,30.0,,17.0,,48.3,,101.46,,,,Clear
2017-07-25 04:00,2017,7,25,04:00,‡,16.3,,14.3,,88.0,,30.0,,22.0,,48.3,,101.57,,,,Mainly Clear
2017-07-25 07:00,2017,7,25,07:00,‡,17.9,,14.0,,78.0,,31.0,,18.0,,48.3,,101.66,,,,Mainly Clear
2017-07-25 10:00,2017,7,25,10:00,‡,20.4,,14.8,,70.0,,30.0,,21.0,,48.3,,101.69,,,,Clear
2017-07-25 13:00,2017,7,25,13:00,‡,21.6,,15.1,,66.0,,27.0,,14.0,,48.3,,101.64,,,,Clear
2017-07-25 16:00,2017,7,25,16:00,‡,23.3,,14.9,,59.0,,27.0,,12.0,,48.3,,101.52,,,,Clear
2017-07-25 19:00,2017,7,25,19:00,‡,21.1,,14.8,,67.0,,29.0,,6.0,,48.3,,101.44,,,,Clear
2017-07-25 22:00,2017,7,25,22:00,‡,18.9,,15.5,,80.0,,16.0,,4.0,,48.3,,101.48,,,,Clear
2017-07-26 01:00,2017,7,26,01:00,‡,16.0,,13.0,,82.0,,9.0,,13.0,,48.3,,101.55,,,,Clear
2017-07-26 04:00,2017,7,26,04:00,‡,14.3,,11.0,,81.0,,11.0,,17.0,,48.3,,101.61,,,,Clear
2017-07-26 07:00,2017,7,26,07:00,‡,16.3,,12.6,,79.0,,13.0,,16.0,,48.3,,101.75,,,,Mainly Clear
2017-07-26 10:00,2017,7,26,10:00,‡,21.6,,13.3,,59.0,,13.0,,17.0,,48.3,,101.75,,,,Mostly Cloudy
2017-07-26 13:00,2017,7,26,13:00,‡,23.4,,13.1,,52.0,,14.0,,14.0,,48.3,,101.69,,,,Mostly Cloudy
